date,open,high,low,close,volume
2017-01-03,74.02,74.02,72.15,72.71,2517563
2017-01-04,72.45,73.79,72.45,73.02,2199290
2017-01-05,71.99,73.0,70.31,70.93,3578981
2017-01-06,70.98,71.89,69.75,71.37,3648292
2017-01-09,71.06,72.0,70.88,71.28,1937664
2017-01-10,71.47,74.34,71.44,73.66,3545162
2017-01-11,75.51,76.75,74.945,75.04,5185872
2017-01-12,74.64,75.64,72.9,74.0,4144393
2017-01-13,74.03,74.75,73.89,74.32,2949516
2017-01-17,73.94,75.09,73.55,73.74,4151458
2017-01-18,73.0,74.93,72.41,74.0,4569545
2017-01-19,74.06,74.84,73.255,74.02,2768092
2017-01-20,74.3,75.48,74.09,75.24,2966243
2017-01-23,74.66,75.09,72.6363,72.75,4420161
2017-01-24,73.08,73.58,72.66,73.18,2665299
2017-01-25,73.58,74.6,73.04,73.59,2786805
2017-01-26,74.47,76.0,74.12,75.38,5429674
2017-01-27,75.75,75.98,74.04,74.42,4381851
2017-01-30,72.99,72.99,70.0,71.72,3905667
2017-01-31,71.78,71.78,69.34,70.47,5455341
2017-02-01,70.95,71.86,70.69,71.48,3414188
2017-02-02,70.73,72.34,70.55,72.14,3104856
2017-02-03,72.53,73.25,72.05,73.06,2517938
2017-02-06,73.4,74.78,72.78,73.5,3934382
2017-02-07,73.96,74.0,71.25,71.29,4972040
2017-02-08,71.5,71.765,70.73,71.7,2970552
2017-02-09,71.38,73.3,71.23,72.98,3759680
2017-02-10,73.37,73.37,72.2,72.6,1942369
2017-02-13,72.85,74.16,72.84,73.84,3283778
2017-02-14,73.44,73.875,72.0,73.74,2538148
2017-02-15,75.29,76.23,74.82,75.75,5001592
2017-02-16,75.93,76.3,75.101,75.67,2199193
2017-02-17,75.49,75.97,74.6,75.96,1890788
2017-02-21,75.9,76.23,74.415,75.41,2663485
2017-02-22,75.21,75.57,74.35,75.43,1703613
2017-02-23,75.87,76.46,73.88,74.56,4967269
2017-02-24,73.96,75.11,73.54,75.08,2056301
2017-02-27,74.91,75.52,74.35,75.28,1898087
2017-02-28,75.37,75.37,73.61,74.09,3003613
2017-03-01,74.64,76.65,74.63,75.39,3726488
2017-03-02,74.35,74.74,73.211,73.28,2862130
2017-03-03,73.7,75.99,73.4351,75.59,4256153
2017-03-06,74.85,74.85,71.9,73.14,5898779
2017-03-07,72.69,73.23,72.15,72.64,3763972
2017-03-08,72.97,73.65,72.31,73.44,3508372
2017-03-09,73.21,74.6,72.43,72.54,3732151
2017-03-10,72.33,73.2,71.643,72.34,4552742
2017-03-13,72.19,72.7,69.66,69.85,6741902
2017-03-14,69.38,69.42,66.34,66.55,8262398
2017-03-15,65.0,68.37,64.32,68.17,11321559
2017-03-16,67.9,67.965,66.44,67.56,8794385
2017-03-17,67.82,67.91,66.65,66.79,5837467
2017-03-20,67.15,68.05,66.6,67.49,4326005
2017-03-21,67.76,67.87,65.15,65.28,4923320
2017-03-22,64.92,66.96,64.16,66.95,4928795
2017-03-23,67.02,68.56,66.9,67.5,4444429
2017-03-24,67.55,68.51,67.53,67.93,2626887
2017-03-27,66.72,68.74,66.26,68.37,2943107
2017-03-28,68.41,71.09,68.18,70.74,4972851
2017-03-29,70.45,71.0,69.53,69.85,3409875
2017-03-30,69.66,70.96,69.66,70.78,2463137
2017-03-31,70.68,71.19,70.45,70.64,2406804
2017-04-03,70.69,71.42,69.42,71.35,2947489
2017-04-04,70.76,71.08,69.58,69.76,2658310
2017-04-05,70.23,71.35,69.81,70.06,2640252
2017-04-06,70.16,70.93,69.56,70.22,1874235
2017-04-07,69.97,71.02,69.72,70.88,2471072
2017-04-10,70.55,72.1,70.25,71.52,3460363
2017-04-11,70.15,70.72,68.36,70.71,17696474
2017-04-12,71.65,71.73,69.69,69.93,7622861
2017-04-13,69.9,70.14,69.07,69.07,5185216
2017-04-17,69.51,70.81,69.01,70.77,4761937
2017-04-18,70.97,70.98,67.55,67.75,11002889
2017-04-19,68.47,69.79,67.77,69.29,6768437
2017-04-20,69.81,70.09,69.51,69.8,4103691
2017-04-21,69.7,69.89,68.88,69.56,3274073
2017-04-24,70.5,71.03,70.15,71.0,4638888
2017-04-25,71.4,72.07,70.76,70.97,3519768
2017-04-26,71.09,71.92,70.66,71.33,4739677
2017-04-27,69.77,70.76,68.62,70.7,5512195
2017-04-28,70.87,71.26,70.0,70.21,2909321
2017-05-01,70.56,71.48,70.24,70.27,3317381
2017-05-02,70.43,73.99,70.4,73.94,5434735
2017-05-03,73.3,74.45,73.101,74.21,2690265
2017-05-04,74.56,75.1716,73.92,74.91,2886331
2017-05-05,74.97,75.36,74.65,75.3,2166201
2017-05-08,75.34,75.85,74.77,74.98,3082015
2017-05-09,75.64,79.15,75.64,78.55,5841176
2017-05-10,78.48,78.96,78.02,78.55,3308365
2017-05-11,78.18,78.19,76.53,77.36,2780920
2017-05-12,76.75,77.45,76.205,76.41,2051322
2017-05-15,76.2,78.34,76.19,77.79,3461684
2017-05-16,78.22,79.1,77.4432,79.06,3320403
2017-05-17,78.06,78.63,75.94,76.18,5673018
2017-05-18,76.32,77.18,75.62,75.98,3559591
2017-05-19,76.42,78.34,76.18,77.98,4143616
2017-05-22,78.44,79.2,78.37,78.92,2469136
2017-05-23,79.11,79.255,78.42,79.03,1821890
2017-05-24,79.14,79.73,78.58,78.94,1944172
2017-05-25,79.18,81.54,79.03,81.41,3647658
2017-05-26,81.17,81.96,80.74,81.25,2537325
2017-05-30,80.9,80.95,79.01,79.25,3428672
2017-05-31,79.73,79.96,78.56,79.67,2523180
2017-06-01,79.99,80.99,79.46,80.98,2458579
2017-06-02,81.49,83.04,81.46,82.03,3206538
2017-06-05,82.04,82.34,81.21,81.67,1840542
2017-06-06,81.07,81.805,80.65,81.24,2170981
2017-06-07,79.67,81.855,78.35,81.66,6263062
2017-06-08,81.87,81.87,80.2,80.52,4005571
2017-06-09,80.96,81.5,78.15,78.83,5285746
2017-06-12,79.02,79.08,76.0,77.73,5146540
2017-06-13,77.83,78.6,76.33,77.48,4073324
2017-06-14,77.87,77.92,76.35,77.56,2479634
2017-06-15,77.17,77.38,76.11,77.34,3560835
2017-06-16,77.51,77.72,76.49,76.78,3164959
2017-06-19,77.13,78.76,76.79,78.63,3336816
2017-06-20,79.04,79.34,77.25,77.28,2389095
2017-06-21,77.62,78.08,76.97,77.59,2134447
2017-06-22,78.37,78.9099,77.08,77.45,3160080
2017-06-23,77.48,77.53,76.55,76.79,4623404
2017-06-26,76.87,78.4,76.5462,77.03,2545132
2017-06-27,77.08,77.45,75.94,76.0,2768074
2017-06-28,76.51,77.3699,76.3,76.7,2628750
2017-06-29,76.82,77.48,74.97,75.44,3524860
2017-06-30,76.19,76.19,75.22,75.25,3456452
2017-07-03,75.85,76.65,75.06,75.08,2390824
2017-07-05,75.35,76.86,74.43,76.54,4519464
2017-07-06,76.0,78.53,75.7,77.71,4312651
2017-07-07,77.98,79.29,77.53,78.94,4200490
2017-07-10,78.49,79.12,77.77,78.26,4082396
2017-07-11,78.09,78.19,76.91,76.92,3516280
2017-07-12,78.7,80.81,78.61,80.53,5053946
2017-07-13,80.5,81.39,79.67,80.17,3477746
2017-07-14,80.0,80.165,79.05,79.85,2127870
2017-07-17,79.66,80.12,79.18,79.78,2355354
2017-07-18,79.3,79.68,78.2914,78.9,4117989
2017-07-19,76.23,76.7,73.7,74.24,15490955
2017-07-20,74.1,74.25,72.03,72.08,8095739
2017-07-21,72.19,72.43,71.34,71.57,5996029
2017-07-24,71.23,71.88,70.34,70.43,4314373
2017-07-25,71.14,71.28,69.35,69.48,4696321
2017-07-26,69.5,70.36,69.0,70.24,4442005
2017-07-27,69.02,69.02,66.45,68.09,7925682
2017-07-28,67.88,68.27,67.13,67.88,4989590
2017-07-31,68.48,68.65,67.57,67.68,2512942
2017-08-01,68.01,68.27,66.93,67.44,3191473
2017-08-02,68.01,68.27,66.93,67.44,3191637
2017-08-03,67.44,68.49,67.31,68.19,3752011
2017-08-04,68.37,69.31,68.18,68.91,3278018
2017-08-07,69.09,69.29,68.36,68.39,3095718
2017-08-08,68.15,68.72,67.53,67.79,2640688
2017-08-09,67.38,67.97,66.8,67.06,3533511
2017-08-10,66.82,66.96,65.11,65.24,4966389
2017-08-11,65.57,66.23,65.03,65.87,3512587
2017-08-14,66.5,67.28,66.41,66.71,3366067
2017-08-15,67.02,67.295,66.48,66.96,2162778
2017-08-16,66.77,67.44,66.77,66.92,1972425
2017-08-17,66.7,66.84,64.59,64.7,3905638
2017-08-18,64.77,65.49,64.27,64.75,3196980
2017-08-21,64.73,65.33,64.5,64.85,2899418
2017-08-22,64.92,65.32,64.18,64.7,3703195
2017-08-23,64.36,64.53,62.62,62.83,4920228
2017-08-24,63.29,63.29,61.31,61.48,4637362
2017-08-25,61.7,63.53,61.57,63.36,4620513
2017-08-28,63.21,63.24,62.37,63.15,4137998
2017-08-29,62.11,63.36,62.05,62.89,5212843
2017-08-30,62.73,62.7591,61.935,62.02,4694651
2017-08-31,62.49,63.04,61.89,61.96,3909256
2017-09-01,62.54,62.73,61.66,62.43,3868434
2017-09-05,62.0,63.08,61.1,61.1,5522523
2017-09-06,58.93,60.38,57.74,60.33,10848839
2017-09-07,60.38,60.88,58.45,58.58,6936547
2017-09-08,58.48,59.09,58.33,58.38,4085982
2017-09-11,59.06,60.675,58.825,60.46,6732735
2017-09-12,60.62,61.4,60.03,61.24,5374438
2017-09-13,61.2,61.98,60.6,61.66,4823073
2017-09-14,61.67,61.67,60.9,61.25,4067165
2017-09-15,59.8,60.24,59.13,59.8,10105064
2017-09-18,59.85,59.98,58.05,58.11,6514114
2017-09-19,58.09,58.74,57.5,57.54,5330140
2017-09-20,57.58,58.83,57.34,58.06,5521669
2017-09-21,58.18,58.945,57.7,58.53,4222862
2017-09-22,58.56,59.31,58.3,58.8,4279702
2017-09-25,58.69,59.48,58.52,59.44,4728108
2017-09-26,59.56,60.09,59.3,59.68,3977174
2017-09-27,59.99,61.0,59.685,60.92,4891256
2017-09-28,60.82,61.89,60.79,61.16,4063006
2017-09-29,61.22,61.49,60.76,60.88,3995470
